"Format","AiM CSV File"
"Session","Perimeter"
"Vehicle",""
"Racer",""
"Championship",""
"Comment",""
"Date","Saturday, September 27, 2025"
"Time","11:35 AM"
"Sample Rate","20"
"Duration","561.987"
"Segment","Session"
"Beacon Markers","19.941","47.974","73.706","98.908","119.259","139.18","159.419","179.435","199.289","218.969","238.601","258.149","277.695","297.127","316.724","336.369","356.142","376.199","395.585","415.089","434.46","453.897","473.39","493.481","513.153","533.062","561.987"
"Segment Times","0:19.941","0:28.033","0:25.732","0:25.202","0:20.351","0:19.921","0:20.239","0:20.016","0:19.854","0:19.680","0:19.632","0:19.548","0:19.546","0:19.432","0:19.597","0:19.645","0:19.773","0:20.057","0:19.386","0:19.504","0:19.371","0:19.437","0:19.493","0:20.091","0:19.672","0:19.909","0:28.925"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Predictive Time","Prev Lap Diff","Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Throttle","BrakePressure","Distance on GPS Speed"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","mi","deg","deg"," "," ","°F","g","g","g","deg/s","deg/s","deg/s","°F","V","rpm","deg","%","bar","mi"

"55.900","21.9500","16","0.2249","-0.1101","1.2455","-77.3928","12.8162","654.8459","0.0226","0.1600","0.0273","42.83786446","-78.68870282","28111.3730","-232.6266","195.0575","0.0057","0.0970","-1.0371","9.9266","-25.9977","-51.6156","72.4738","4.0491","3391.6799","45.3016","7.1797","91.5650","0.0002"
"55.950","21.7907","16","0.1909","-0.1033","1.2316","-77.0213","10.9361","654.8611","0.0226","0.1538","0.0317","42.83786549","-78.68870856","28111.1133","-232.8859","195.0462","0.0104","0.0636","-1.0229","13.5707","-8.3740","-36.1234","72.4823","4.0481","3370.8401","44.8234","7.1467","91.6250","0.0002"
"56.000","21.7609","15","0.1608","-0.0997","1.2422","-76.8364","9.2656","654.8912","0.0226","0.1500","0.0374","42.83786649","-78.68871432","28111.0000","-233.0000","194.6975","0.0255","0.0439","-1.0100","5.6975","-11.8453","-36.2766","72.4907","4.0480","3361.3601","44.1000","6.3227","91.6250","0.0002"
"56.050","21.5129","15","0.1295","-0.1125","1.2695","-76.5060","7.5001","654.9346","0.0226","0.1500","0.0457","42.83786747","-78.68871981","28111.0000","-233.0000","194.7200","0.0352","0.0309","-1.0069","-4.0632","-7.6828","-30.2719","72.4992","4.0480","3336.0400","44.2750","5.5680","91.6225","0.0002"
"56.100","21.4796","15","0.1458","-0.1254","1.3143","-75.9074","8.4950","654.9924","0.0226","0.1462","0.0402","42.83786850","-78.68872535","28111.0000","-233.0000","195.0237","0.0129","0.0270","-0.9996","-1.3348","-19.5863","-33.8563","72.5000","4.0489","3326.3601","44.1875","6.3227","91.5650","0.0002"
"56.150","21.4784","15","0.1730","-0.1104","1.2842","-75.5628","10.1455","655.0246","0.0226","0.1400","0.0337","42.83786957","-78.68873102","28111.0000","-233.0000","195.0462","0.0108","0.0076","-0.9999","-4.9076","-13.8590","-34.0125","72.5000","4.0499","3314.4800","43.8500","5.5352","91.6250","0.0002"
"56.200","21.3780","15","0.1644","-0.0860","1.3079","-74.9815","9.6920","655.0578","0.0226","0.1400","0.0351","42.83787082","-78.68873658","28111.0000","-233.0000","194.7762","0.0278","0.0172","-0.9833","-6.1336","-20.8383","-35.4906","72.5000","4.0482","3293.8401","44.1500","5.5352","91.6250","0.0002"
"56.250","21.0918","15","0.1466","-0.0703","1.2940","-74.3876","8.6790","655.0892","0.0226","0.1412","0.0387","42.83787197","-78.68874199","28111.0000","-233.0000","194.7537","0.0499","0.0085","-1.0000","-9.4020","-9.3945","-38.1922","72.5000","4.0462","3279.5601","44.3141","5.6009","91.6250","0.0002"
"56.300","20.9681","15","0.1501","-0.0753","1.2875","-73.8466","8.9236","655.0793","0.0226","0.1500","0.0374","42.83787316","-78.68874732","28111.0000","-233.0000","195.1025","0.0360","0.0165","-1.0242","-3.6382","-10.7591","-32.6906","72.5000","4.0478","3268.4399","44.2922","7.1139","91.6250","0.0002"
"56.350","20.9260","15","0.1596","-0.0582","1.3042","-73.3359","9.5241","655.1150","0.0226","0.1500","0.0350","42.83787445","-78.68875279","28111.0000","-233.0000","194.9225","0.0496","-0.0036","-1.0219","0.8814","-23.4039","-16.1699","72.5000","4.0498","3231.5200","44.0484","5.5680","91.6250","0.0002"
"56.400","20.9281","15","0.1560","-0.0658","1.2853","-73.0805","9.3357","655.1263","0.0226","0.1500","0.0357","42.83787559","-78.68875820","28111.0000","-233.0000","194.7875","0.0642","-0.0317","-1.0146","4.7737","25.7019","21.8693","72.5000","4.0500","3215.6001","43.9594","6.3555","91.6250","0.0002"
"56.450","20.9197","15","0.1117","-0.0949","1.2390","-72.8862","6.7086","655.1099","0.0226","0.1600","0.0496","42.83787686","-78.68876359","28111.0000","-233.0000","195.0237","0.0443","-0.0426","-1.0385","7.2342","37.4602","29.7828","72.5000","4.0500","3199.6399","43.6531","6.3555","91.6225","0.0002"
"56.500","20.8640","15","0.0562","-0.1065","1.2086","-72.4990","3.3922","655.0882","0.0226","0.1562","0.0979","42.83787820","-78.68876900","28111.0000","-233.0000","194.8887","0.0102","-0.0422","-1.0508","7.0287","-3.9785","-9.4900","72.5000","4.0500","3162.5200","43.6000","6.3555","91.5650","0.0002"
"56.550","20.6601","15","0.0298","-0.1195","1.2483","-72.3477","1.8077","655.0938","0.0226","0.1500","0.1819","42.83787934","-78.68877417","28111.0000","-233.0000","194.7875","0.0471","-0.0295","-1.0302","-6.8657","-26.1742","-33.6648","72.5000","4.0500","3149.4800","43.6500","6.3884","91.6250","0.0002"
"56.600","20.5495","15","0.0227","-0.1091","1.2448","-72.3179","1.3891","655.1276","0.0226","0.1500","0.2355","42.83788059","-78.68877948","28111.0000","-233.0000","195.1025","0.0917","-0.0201","-1.0290","-17.5746","-1.4978","-25.1938","72.5000","4.0473","3120.2000","44.0938","7.1467","91.6225","0.0002"
"56.650","20.3386","15","-0.0011","-0.1084","1.2387","-72.3243","-0.0686","655.1688","0.0226","0.1500","4.7173","42.83788173","-78.68878464","28111.0000","-233.0000","195.1588","0.1086","-0.0266","-1.0362","-16.5977","57.8219","14.5445","72.5000","4.0443","3102.6799","44.5375","6.3555","91.5650","0.0002"
"56.700","20.1402","15","-0.0073","-0.1272","1.1865","-72.4129","-0.4551","655.1116","0.0226","0.1500","0.7043","42.83788301","-78.68878978","28111.0000","-233.0000","195.0462","0.0735","-0.0482","-1.0351","-0.9549","71.4750","25.8320","72.5000","4.0467","3056.8799","45.3703","6.2897","91.6250","0.0002"
"56.750","19.8829","15","-0.0210","-0.1570","1.1103","-72.5500","-1.3105","655.0370","0.0226","0.1500","0.2415","42.83788412","-78.68879476","28111.0000","-233.0000","195.0912","0.0450","-0.0759","-1.0317","12.2000","36.3922","2.6031","72.5000","4.0497","3055.0000","44.5891","4.8078","91.6250","0.0002"
"56.800","19.7623","15","-0.0258","-0.1633","1.0775","-72.9114","-1.6226","654.9956","0.0226","0.1587","0.1938","42.83788525","-78.68879978","28111.0000","-233.0000","195.1250","0.0544","-0.1095","-1.0446","33.3063","35.5844","16.0615","72.5000","4.0491","3017.5601","43.3031","7.1632","91.6250","0.0002"
"56.850","19.8049","15","-0.0400","-0.1457","1.0916","-72.8841","-2.5329","654.9882","0.0226","0.1713","0.1244","42.83788638","-78.68880500","28111.0000","-233.0000","195.2038","0.0669","-0.1624","-1.0627","47.3141","50.9906","33.8812","72.5000","4.0481","2990.0801","41.1813","6.3720","91.6250","0.0002"
"56.900","19.7485","15","-0.0518","-0.1439","1.0768","-72.4567","-3.3106","655.0320","0.0226","0.1800","0.0949","42.83788760","-78.68881005","28111.0000","-233.0000","195.3162","0.0375","-0.2150","-1.0758","45.6891","12.0633","13.5766","72.5000","4.0489","2958.2800","38.7281","7.1632","91.6250","0.0002"
"56.950","19.5179","15","-0.0687","-0.1448","1.1017","-72.4903","-4.4237","655.0347","0.0226","0.1800","0.0702","42.83788874","-78.68881491","28111.0000","-233.0000","195.2713","0.0556","-0.2313","-1.0667","35.8109","-15.5203","-1.7648","72.5000","4.0499","2942.6001","36.6937","6.3391","91.6237","0.0002"
"57.000","19.1644","15","-0.0737","-0.1561","1.0616","-73.4478","-4.7818","655.0139","0.0226","0.1800","0.0638","42.83788966","-78.68881972","28111.0000","-233.0000","195.2375","0.0739","-0.1938","-1.0231","14.7559","-12.8629","-0.0442","72.5000","4.0500","2892.0801","35.1688","5.5680","91.5638","0.0002"
"57.050","18.9572","15","-0.1048","-0.1829","1.0351","-73.8245","-6.8618","654.9507","0.0226","0.1800","0.0440","42.83789072","-78.68882449","28111.0000","-233.0000","195.2375","0.0518","-0.1821","-1.0332","2.4947","-10.9062","6.8734","72.5000","4.0500","2920.7200","35.2031","7.1632","91.6250","0.0002"
"57.100","18.7867","15","-0.1153","-0.1785","1.0014","-74.1167","-7.6343","654.9576","0.0226","0.1800","0.0392","42.83789162","-78.68882942","28111.0000","-233.0000","195.2375","0.0471","-0.1961","-1.0123","5.1780","11.0281","22.0305","72.5000","4.0482","2895.1201","35.2266","6.3226","91.6237","0.0002"
"57.150","18.6713","15","-0.1410","-0.1708","0.9391","-74.3757","-9.4320","654.8927","0.0226","0.1800","0.0315","42.83789263","-78.68883419","28111.0000","-233.0000","195.2375","0.0394","-0.2126","-0.9993","15.5879","26.1375","20.3383","72.5000","4.0462","2884.3999","34.8906","4.7274","91.5638","0.0002"
"57.200","18.5366","15","-0.1689","-0.1433","0.9332","-75.0418","-11.4137","654.8552","0.0226","0.1800","0.0258","42.83789350","-78.68883900","28111.0000","-233.0000","195.1588","0.0245","-0.2205","-0.9795","22.5711","7.2879","7.9279","72.5000","4.0478","2876.3201","33.0344","5.5516","91.6250","0.0002"
"57.250","18.3130","15","-0.2070","-0.1161","0.9309","-75.8039","-14.0992","654.8406","0.0226","0.1787","0.0207","42.83789430","-78.68884369","28111.0000","-233.0000","195.0462","0.0169","-0.2288","-0.9674","30.7156","-9.7711","10.0355","72.5000","4.0498","2869.2800","31.9172","6.3391","91.6250","0.0002"
"57.300","18.1248","15","-0.2310","-0.0813","0.9220","-76.3807","-15.8421","654.8510","0.0226","0.1700","0.0182","42.83789509","-78.68884843","28111.0000","-233.0000","195.0125","-0.0027","-0.2425","-0.9996","26.4117","-1.9818","22.8555","72.5000","4.0500","2852.6799","30.4148","5.5680","91.6237","0.0002"
"57.350","18.1290","15","-0.2466","-0.0570","0.9316","-77.1972","-16.9943","654.8585","0.0226","0.1700","0.0170","42.83789576","-78.68885338","28111.0000","-233.0000","195.1700","0.0346","-0.2879","-0.9846","18.3813","18.1187","19.0297","72.5000","4.0500","2813.6001","29.4602","7.1632","91.5638","0.0002"
"57.400","18.1294","15","-0.2414","-0.0496","0.8362","-77.9719","-16.6914","654.8106","0.0226","0.1700","0.0173","42.83789634","-78.68885828","28111.0000","-233.0000","195.1588","0.0474","-0.2621","-0.9755","18.3578","-13.7506","17.6926","72.5000","4.0500","2820.6399","28.7352","6.3391","91.6250","0.0002"
"57.450","18.1772","15","-0.2701","-0.0646","0.8126","-79.0263","-18.7360","654.7433","0.0226","0.1700","0.0154","42.83789697","-78.68886314","28111.0000","-233.0000","195.0462","0.0652","-0.2880","-0.9789","26.5203","-2.6337","27.5875","72.5000","4.0500","2818.1201","27.8188","5.5516","91.6250","0.0002"
"57.500","18.1463","15","-0.3022","-0.0927","0.7699","-80.1061","-21.0552","654.7336","0.0226","0.1700","0.0137","42.83789741","-78.68886810","28111.0000","-233.0000","195.3275","0.0383","-0.2912","-0.9474","21.6148","-1.4823","20.3734","72.5000","4.0500","2794.9600","25.8125","6.3555","91.6237","0.0002"
"57.550","17.9653","15","-0.3100","-0.1075","0.8005","-81.5054","-21.7188","654.7532","0.0226","0.1700","0.0132","42.83789775","-78.68887288","28111.0000","-233.0000","195.3050","0.0181","-0.2940","-0.9416","13.1293","-7.4152","4.4444","72.5000","4.0500","2794.9600","24.7922","6.3226","91.5638","0.0002"
"57.600","17.7390","15","-0.3090","-0.1090","0.8338","-82.4623","-21.7958","654.7772","0.0226","0.1700","0.0130","42.83789804","-78.68887757","28111.0000","-233.0000","194.9225","-0.0326","-0.2599","-0.9198","10.8852","-2.7896","10.1039","72.5000","4.0491","2813.2400","24.1594","4.7109","91.6237","0.0002"
"57.650","17.4385","15","-0.3157","-0.1015","0.7953","-83.5822","-22.4238","654.7502","0.0226","0.1713","0.0124","42.83789826","-78.68888208","28111.0000","-233.0000","194.7875","-0.0040","-0.2959","-0.9154","18.6230","11.9895","22.4375","72.5000","4.0481","2865.8401","24.0328","4.6945","91.5638","0.0002"
"57.700","17.3619","15","-0.3229","-0.0956","0.7794","-84.4852","-23.0811","654.6819","0.0226","0.1838","0.0120","42.83789848","-78.68888684","28111.0000","-233.0000","194.8662","0.0043","-0.3165","-0.9471","45.5906","-10.0699","24.4070","72.5000","4.0489","2758.5601","22.9875","3.8906","91.6250","0.0002"
"57.750","17.3345","15","-0.3341","-0.0967","0.7963","-85.5025","-24.0333","654.6891","0.0226","0.1900","0.0115","42.83789861","-78.68889165","28111.0000","-233.0000","194.7425","-0.0210","-0.3503","-0.9120","66.0563","6.5710","38.6125","72.5000","4.0499","2660.8799","19.7328","3.8742","91.6250","0.0002"
"57.800","17.3057","15","-0.3135","-0.0869","0.8374","-86.8737","-22.6913","654.6957","0.0226","0.1813","0.0121","42.83789864","-78.68889637","28111.0000","-233.0000","194.7537","-0.0712","-0.3662","-0.8747","87.8844","22.7250","40.6063","72.5000","4.0500","2889.3201","16.2062","3.0519","91.6250","0.0002"
"57.850","17.1815","15","-0.3264","-0.0419","0.7988","-88.3876","-23.7543","654.6936","0.0226","0.1787","0.0115","42.83789851","-78.68890109","28111.0000","-233.0000","194.8662","-0.0909","-0.3490","-0.8277","87.4781","-5.2102","35.9219","72.5000","4.0500","2811.6399","10.4594","2.2296","91.6263","0.0002"
"57.900","17.2832","15","-0.3484","0.0018","0.8144","-89.4506","-25.4118","654.6863","0.0226","0.1663","0.0108","42.83789838","-78.68890594","28111.0000","-233.0000","194.6637","-0.0859","-0.3411","-0.7658","74.4281","-10.6145","40.2469","72.5000","4.0500","2876.1599","5.9426","1.4238","91.6862","0.0002"
"57.950","17.3785","15","-0.4002","0.0283","0.8714","-90.9591","-29.1902","654.7300","0.0226","0.1600","0.0095","42.83789803","-78.68891078","28111.0000","-233.0000","194.4050","-0.0906","-0.3625","-0.7289","68.6781","12.0598","47.3594","72.5000","4.0500","2858.8401","2.9913","1.4238","91.6250","0.0002"
"58.000","17.3808","15","-0.4694","0.0462","0.8936","-92.3127","-34.1855","654.7420","0.0226","0.1513","0.0081","42.83789770","-78.68891553","28111.0000","-233.0000","194.5737","-0.1185","-0.3648","-0.7281","83.1719","4.6734","50.0531","72.5000","4.0500","2936.7200","-0.6815","1.4403","91.6250","0.0002"
"58.050","17.2615","15","-0.5615","0.0498","0.8630","-94.1332","-40.7851","654.6693","0.0226","0.1488","0.0067","42.83789716","-78.68892013","28111.0000","-233.0000","194.6750","-0.1548","-0.2994","-0.6845","67.9938","8.5391","46.2266","72.5000","4.0500","2982.2400","-6.3508","2.2296","91.6237","0.0002"
"58.100","17.2748","15","-0.5855","0.0497","0.7666","-96.0594","-42.4192","654.5787","0.0226","0.1400","0.0065","42.83789658","-78.68892475","28111.0000","-233.0000","194.5175","-0.1393","-0.2354","-0.6412","3.4674","23.0484","33.3891","72.4924","4.0500","2984.0000","-9.4563","1.4403","91.5638","0.0002"
"58.150","17.4171","15","-0.6020","0.0495","0.8118","-98.3312","-43.4992","654.6634","0.0226","0.1400","0.0064","42.83789560","-78.68892958","28111.0000","-233.0000","194.5287","-0.1476","-0.2673","-0.6518","-26.2211","25.6109","29.4281","72.4840","4.0500","2940.8000","-7.3469","2.2296","91.6250","0.0002"
"58.200","17.5362","15","-0.5946","0.0591","0.9386","-100.9428","-42.8595","654.7882","0.0226","0.1400","0.0065","42.83789445","-78.68893427","28111.0000","-233.0000","194.5625","-0.1365","-0.3944","-0.6663","11.4457","9.5352","35.5219","72.4755","4.0491","3026.3601","-6.3242","1.4567","91.6250","0.0002"
"58.250","17.7004","15","-0.5960","0.0667","0.9783","-104.1503","-42.8245","654.8611","0.0226","0.1400","0.0066","42.83789293","-78.68893896","28111.0000","-233.0000","194.3262","-0.1374","-0.4159","-0.6643","46.4781","2.2396","36.7422","72.4671","4.0481","3045.3601","-8.9828","3.0684","91.6237","0.0002"
"58.300","17.6050","14","-0.6094","0.0648","0.9249","-106.1140","-43.6273","654.8016","0.0226","0.1400","0.0064","42.83789161","-78.68894349","28111.0000","-233.0000","194.2250","-0.1462","-0.3968","-0.6413","14.2266","2.2642","26.9680","72.4587","4.0471","3060.3999","-12.4531","3.0519","91.5625","0.0002"
"58.350","17.6668","13","-0.6317","0.0632","0.8658","-108.0048","-45.0717","654.7439","0.0226","0.1400","0.0062","42.83789022","-78.68894800","28111.0000","-233.0000","194.4612","-0.1626","-0.4231","-0.6150","-37.6883","2.5738","15.1816","72.4502","4.0461","3028.3601","-12.1359","2.2296","91.5638","0.0002"
"58.400","17.7302","13","-0.6126","0.0548","0.7973","-109.4879","-43.5640","654.6479","0.0226","0.1400","0.0065","42.83788876","-78.68895248","28111.0000","-233.0000","194.7200","-0.1620","-0.4951","-0.6290","-33.7406","22.8402","29.2539","72.4418","4.0478","3128.7600","-8.9266","1.4567","91.6250","0.0002"
"58.450","17.6332","13","-0.6561","0.0290","0.7150","-110.9540","-46.5297","654.5622","0.0226","0.1400","0.0060","42.83788724","-78.68895678","28111.0000","-233.0000","194.7875","-0.1531","-0.5715","-0.6596","10.3926","34.9594","51.5594","72.4333","4.0498","3113.8000","-8.6520","3.0355","91.6250","0.0002"
"58.500","17.6560","13","-0.6840","-0.0051","0.6171","-113.3713","-48.4751","654.4501","0.0226","0.1400","0.0058","42.83788544","-78.68896106","28111.0918","-232.9090","194.6300","-0.1737","-0.5807","-0.7041","50.3063","26.5781","55.5922","72.4249","4.0500","3094.7600","-11.0172","1.4403","91.6250","0.0002"
"58.550","17.7320","13","-0.7314","0.0141","0.5606","-116.8834","-51.8886","654.4109","0.0226","0.1462","0.0054","42.83788309","-78.68896514","28111.6602","-232.3401","194.3262","-0.1767","-0.5756","-0.7194","87.5938","3.9819","46.9547","72.4165","4.0500","3127.6001","-15.1848","2.2461","91.6250","0.0002"
"58.600","17.8557","13","-0.7910","0.0395","0.5216","-119.8506","-56.1100","654.3669","0.0226","0.1500","0.0051","42.83788070","-78.68896920","28112.2285","-231.7713","194.3037","-0.1806","-0.5721","-0.7188","140.3313","-2.2072","43.2125","72.4080","4.0473","3165.4800","-20.9367","2.2132","91.6250","0.0002"
"58.650","17.8663","13","-0.8506","0.0701","0.5103","-123.3833","-60.2397","654.3628","0.0226","0.1600","0.0047","42.83787789","-78.68897303","28112.7969","-231.2024","194.3375","-0.1388","-0.4768","-0.6863","141.3250","24.2523","50.1406","72.3996","4.0443","3120.9199","-30.9531","0.6345","91.6250","0.0002"
"58.700","17.8542","13","-0.8901","0.0837","0.5779","-126.2316","-62.8241","654.4184","0.0226","0.1600","0.0045","42.83787524","-78.68897666","28113.3672","-230.6336","194.4162","-0.1361","-0.3219","-0.6578","102.4625","18.1047","41.0344","72.3912","4.0467","3167.0000","-37.9375","2.2461","91.6250","0.0002"
"58.750","17.8609","14","-0.9296","0.1079","0.5476","-129.1189","-65.3526","654.4105","0.0226","0.1600","0.0043","42.83787235","-78.68898016","28113.9355","-230.0647","194.6075","-0.1271","-0.2238","-0.5822","6.9578","46.8047","32.9141","72.3827","4.0497","3223.7200","-43.4625","2.2125","91.6250","0.0002"
"58.800","17.9332","14","-0.9034","0.1221","0.4555","-132.4148","-63.1698","654.3226","0.0226","0.1600","0.0045","42.83786924","-78.68898338","28114.5039","-229.4959","194.5175","-0.1280","-0.2369","-0.5493","-47.2578","63.9406","40.1141","72.3743","4.0491","3199.1201","-40.3812","0.6345","91.6250","0.0002"
"58.850","18.3269","15","-0.8567","0.1099","0.4562","-135.4948","-59.5268","654.3220","0.0226","0.1688","0.0049","42.83786581","-78.68898654","28115.0723","-228.9270","194.1350","-0.1114","-0.3849","-0.5651","4.2375","44.5844","51.8516","72.3658","4.0481","3246.9600","-37.6344","1.4238","91.6250","0.0002"
"58.900","18.3793","15","-0.8286","0.0342","0.5560","-137.7461","-57.2929","654.4053","0.0226","0.1600","0.0051","42.83786265","-78.68898968","28115.6426","-228.3582","194.1575","-0.1036","-0.4332","-0.6021","95.7937","38.7391","68.4281","72.3574","4.0489","3285.4800","-40.4859","1.3909","91.6225","0.0002"
"58.950","18.2323","14","-0.8303","-0.0140","0.5795","-141.3590","-57.3704","654.4663","0.0226","0.1600","0.0051","42.83785919","-78.68899238","28116.2109","-227.7893","194.3037","-0.0762","-0.3620","-0.5928","106.3281","44.1828","65.4062","72.3490","4.0499","3242.8401","-49.4500","0.6345","91.5650","0.0002"
"59.000","17.9643","15","-0.8467","-0.0100","0.4640","-144.4298","-58.6185","654.3511","0.0226","0.1688","0.0049","42.83785594","-78.68899468","28116.7793","-227.2205","194.4162","-0.1492","-0.2369","-0.5770","41.3922","45.6078","57.5359","72.3405","4.0491","3250.6001","-54.8281","1.3909","91.6250","0.0002"
"59.050","18.1309","15","-0.8882","0.0334","0.4444","-146.6044","-61.5804","654.3367","0.0226","0.1700","0.0047","42.83785245","-78.68899714","28117.3477","-226.6516","194.2925","-0.1434","-0.2689","-0.5005","-4.4867","29.7812","46.3422","72.3321","4.0481","3337.3999","-55.5609","0.7002","91.6250","0.0002"
"59.100","18.2433","15","-0.8982","0.0649","0.5093","-149.6432","-62.2018","654.4060","0.0226","0.1700","0.0047","42.83784881","-78.68899932","28117.9180","-226.0828","193.8312","-0.1011","-0.4147","-0.4679","24.4002","38.2383","48.6891","72.3313","4.0489","3297.8000","-54.7062","3.0355","91.6250","0.0002"
"59.150","18.2372","15","-0.9010","0.0774","0.6016","-152.8637","-62.2205","654.5019","0.0226","0.1887","0.0047","42.83784503","-78.68900124","28118.4863","-225.5139","193.6625","-0.1374","-0.4670","-0.5001","69.4281","56.9813","54.8531","72.3313","4.0499","3384.3201","-58.1172","2.2461","91.6250","0.0002"
"59.200","17.9544","15","-0.8917","0.0731","0.6356","-156.2394","-61.3628","654.5601","0.0226","0.2087","0.0047","42.83784151","-78.68900279","28119.0547","-224.9451","193.8200","-0.1947","-0.3654","-0.4856","18.8141","59.0125","52.5578","72.3313","4.0491","3404.3201","-64.0047","2.2461","91.6250","0.0002"
"59.250","18.1378","14","-0.8708","0.0690","0.8017","-160.7368","-59.7307","654.8051","0.0226","0.2075","0.0048","42.83783731","-78.68900383","28119.6230","-224.3762","193.8875","-0.1664","-0.3145","-0.4578","-102.2906","33.1148","60.2219","72.3313","4.0481","3429.0000","-63.4609","2.3447","91.6250","0.0002"
"59.300","18.6561","14","-0.8608","0.0571","0.7212","-162.6759","-58.8658","654.7297","0.0226","0.1900","0.0050","42.83783327","-78.68900505","28120.1934","-223.8074","193.7300","-0.0240","-0.4669","-0.5317","-160.2625","18.6180","45.9766","72.3313","4.0489","3406.9600","-54.5625","4.7109","91.6250","0.0002"
"59.350","18.8319","14","-0.8505","0.0261","0.6186","-164.6974","-58.0340","654.6137","0.0226","0.1963","0.0052","42.83782942","-78.68900601","28120.7617","-223.2385","193.8987","-0.0482","-0.7285","-0.7137","-68.0531","1.5876","42.4813","72.3313","4.0499","3286.0000","-46.0812","4.7439","91.6250","0.0002"
"59.400","18.6346","14","-0.8725","-0.0267","0.7493","-168.0791","-59.5132","654.7974","0.0226","0.2350","0.0050","42.83782554","-78.68900650","28121.3301","-222.6697","194.1575","-0.0176","-0.8642","-0.7897","41.0508","-11.9207","46.1906","72.3313","4.0500","3159.0801","-46.6625","5.4694","91.6250","0.0002"
"59.450","18.3485","14","-0.9695","-0.0429","0.8983","-171.0435","-66.3240","655.0285","0.0226","0.2425","0.0044","42.83782169","-78.68900673","28121.8984","-222.1008","193.8312","0.0026","-0.9114","-0.7461","67.2094","0.8795","29.4898","72.3313","4.0500","3226.0000","-51.2469","3.8248","91.6225","0.0002"
"59.500","18.0309","13","-1.0099","-0.0503","0.8779","-174.4328","-69.3772","654.9347","0.0226","0.2637","0.0041","42.83781815","-78.68900657","28122.4688","-221.5320","193.7412","-0.0403","-0.8629","-0.6606","62.3453","34.5187","44.3109","72.3313","4.0500","3170.4399","-53.9750","2.1562","91.5650","0.0002"
"59.550","17.9061","13","-0.9926","-0.0092","0.7795","-178.0413","-68.4755","654.7708","0.0226","0.2637","0.0042","42.83781450","-78.68900598","28123.0371","-220.9631","194.0900","-0.1325","-0.8737","-0.5992","76.8313","36.7000","58.2188","72.3313","4.0500","3242.8799","-56.9469","0.4300","91.6250","0.0002"
"59.600","17.9970","13","-1.0089","0.0054","0.7266","132.9988","-69.7323","654.7234","0.0229","0.2688","0.0041","42.83781059","-78.68900499","28123.6055","-220.3943","194.1463","-0.2056","-0.7476","-0.6320","75.3000","42.0031","56.0875","72.3313","4.0473","3189.3601","-61.5563","11.0725","91.6250","0.0002"
"59.650","17.9911","13","-1.0212","0.0023","0.7969","174.3581","-70.6670","654.7743","0.0230","0.2688","0.0041","42.83780688","-78.68900379","28124.1738","-219.8254","194.1912","-0.2126","-0.6729","-0.5691","24.2750","22.7812","46.0187","72.3313","4.0443","3231.1599","-65.3063","19.1356","91.6250","0.0002"
"59.700","18.2138","13","-1.0213","-0.0077","0.8536","170.4818","-70.7853","654.9019","0.0230","0.2562","0.0041","42.83780298","-78.68900219","28124.7441","-219.2566","194.3037","-0.1859","-0.6823","-0.5761","-5.3837","18.0426","38.5391","72.3313","4.0458","3320.3601","-64.4563","26.8906","91.6250","0.0002"
"59.750","18.4872","13","-0.9653","0.0258","0.9213","167.4287","-67.0266","654.9943","0.0230","0.2500","0.0044","42.83779899","-78.68900041","28125.3125","-218.6877","194.1800","-0.2427","-0.7066","-0.5853","5.0635","19.8078","36.7859","72.3313","4.0478","3290.3999","-63.2016","26.7803","91.6250","0.0002"
"59.800","18.4895","14","-0.8338","0.0355","0.9304","164.9227","-57.8728","654.9944","0.0230","0.2500","0.0051","42.83779537","-78.68899865","28125.8809","-218.1189","194.1912","-0.2381","-0.7640","-0.6314","42.5031","37.8383","44.9891","72.3313","4.0462","3382.1201","-64.2500","24.0263","91.6250","0.0002"
"59.850","18.1953","14","-0.7642","-0.0226","0.9697","162.5350","-52.9915","655.0896","0.0230","0.2500","0.0055","42.83779212","-78.68899684","28126.4492","-217.5500","194.2250","-0.2563","-0.7473","-0.6259","63.0891","45.1531","68.3187","72.3313","4.0442","3393.6799","-67.0437","21.1775","91.6250","0.0002"
"59.900","17.8588","14","-0.7663","-0.0817","0.9998","160.1933","-53.2874","655.0770","0.0230","0.2575","0.0053","42.83778907","-78.68899491","28127.0195","-216.9812","194.2250","-0.3216","-0.6895","-0.6498","56.1234","34.0109","71.1844","72.3313","4.0467","3421.8401","-69.8031","15.8025","91.6250","0.0002"
"59.950","17.5124","14","-0.7455","-0.1230","0.9939","156.2923","-52.1523","655.0566","0.0230","0.2887","0.0053","42.83778628","-78.68899245","28127.5879","-216.4123","194.3825","-0.2960","-0.6285","-0.6231","-9.9148","4.5068","55.6922","72.3313","4.0497","3486.3601","-72.0281","10.1050","91.6250","0.0002"
