"Format","AiM CSV File"
"Session","Perimeter"
"Vehicle",""
"Racer",""
"Championship",""
"Comment",""
"Date","Saturday, September 27, 2025"
"Time","12:37 PM"
"Sample Rate","20"
"Duration","152.997"
"Segment","Session"
"Beacon Markers","27.321","48.964","68.779","88.397","107.97","127.637","152.997"
"Segment Times","0:27.321","0:21.643","0:19.815","0:19.618","0:19.573","0:19.667","0:25.360"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Predictive Time","Prev Lap Diff","Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","HeartRate","HBattery","Throttle","BrakePressure","Distance on GPS Speed"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","mi","deg","deg"," "," ","°F","g","g","g","deg/s","deg/s","deg/s","°F","V","rpm","deg","bpm","%","%","bar","mi"

"28.400","21.3562","16","0.0103","0.2147","0.0758","-92.7610","0.6107","636.4066","0.0286","0.1287","0.5566","42.83801556","-78.68782273","0.0000","0.0000","196.3786","-0.2693","-0.0343","-0.8071","2.2370","9.8508","28.3500","78.1403","4.0100","3459.2600","-2.9567","116.0000","85.0000","90.2562","91.6250","0.0000"
"28.450","21.6520","16","0.0251","0.2568","0.0628","-92.4808","1.4706","636.3943","0.0285","0.1200","0.2343","42.83801540","-78.68782867","0.0000","0.0000","196.4750","-0.2823","-0.0314","-0.8176","-2.6259","7.6390","12.4754","78.1248","4.0100","3430.6399","-4.5289","116.0000","85.0000","92.2487","91.6250","0.0000"
"28.500","21.9974","16","0.0075","0.2586","0.0866","-92.3465","0.4351","636.4059","0.0285","0.1200","0.8047","42.83801522","-78.68783468","0.0000","0.0000","196.6370","-0.2996","-0.0271","-0.8294","-4.5797","1.0575","-12.9767","78.1094","4.0100","3455.4800","-3.7496","116.0000","85.0000","91.2500","91.6250","0.0000"
"28.550","22.2754","16","0.0028","0.2743","0.1179","-92.3947","0.1588","636.4023","0.0285","0.1200","2.2329","42.83801500","-78.68784072","0.0000","0.0000","197.1050","-0.2567","-0.0430","-0.8349","-1.1212","6.2852","-26.4742","78.0939","4.0091","3564.7800","-4.5110","116.0000","85.0000","91.2500","91.6250","0.0000"
"28.600","22.6568","16","-0.0261","0.2855","0.0768","-92.2613","-1.4661","636.3342","0.0285","0.1112","0.2460","42.83801487","-78.68784696","0.0000","0.0000","197.3435","-0.2246","-0.0445","-0.8368","5.6529","12.6406","11.8414","78.0784","4.0081","3533.6799","-4.2194","116.0000","85.0000","91.2500","91.6250","0.0000"
"28.650","22.9840","16","-0.0322","0.3027","-0.0096","-91.8350","-1.7893","636.1866","0.0282","0.1100","0.2044","42.83801480","-78.68785302","0.0000","0.0000","197.2940","-0.2220","-0.0767","-0.8321","9.8363","6.0173","30.1516","78.0630","4.0080","3648.6399","-4.5951","116.0000","85.0000","91.3138","91.6250","0.0000"
"28.700","23.2133","16","-0.0313","0.3002","0.0088","-92.5500","-1.7085","636.1757","0.0282","0.1100","0.2162","42.83801446","-78.68785931","0.0000","0.0000","197.5055","-0.2267","-0.0819","-0.8205","13.6988","-33.6320","-5.1160","78.0475","4.0080","3621.6001","-4.7629","116.0000","85.0000","92.3125","91.6250","0.0000"
"28.750","23.5086","16","-0.0563","0.2742","0.0925","-92.7818","-3.0331","636.2450","0.0282","0.1100","0.1234","42.83801413","-78.68786580","0.0000","0.0000","197.8430","-0.2471","-0.0875","-0.8217","16.3500","0.7680","5.2063","78.0320","4.0080","3740.5601","-6.6084","116.0000","85.0000","92.2487","91.6250","0.0000"
"28.800","23.8050","16","-0.0629","0.2677","0.1094","-92.8835","-3.3493","636.2784","0.0282","0.1100","0.1131","42.83801378","-78.68787233","0.0000","0.0000","198.0185","-0.2580","-0.1098","-0.8113","2.6816","31.1727","35.5578","78.0165","4.0080","3744.9600","-6.5686","116.0000","85.0000","91.2500","91.6250","0.0000"
"28.850","24.1810","16","-0.0786","0.2344","0.1127","-93.0512","-4.1343","636.2382","0.0282","0.1100","0.0931","42.83801355","-78.68787888","0.0000","0.0000","197.9690","-0.2169","-0.1244","-0.8008","-6.8248","-3.9917","-0.7746","78.0011","4.0080","3757.7400","-5.5602","116.0000","85.0000","91.2925","91.6250","0.0000"
"28.900","24.3475","16","-0.1112","0.2325","0.0397","-93.3142","-5.7873","636.1214","0.0279","0.1100","0.0670","42.83801327","-78.68788546","0.0000","0.0000","198.0995","-0.2067","-0.1184","-0.7970","-7.8830","-33.7828","-20.9602","77.9856","4.0080","3872.9614","-5.7227","116.0000","85.0000","92.2700","91.6225","0.0000"
"28.950","24.6095","16","-0.0990","0.2342","0.0276","-93.3563","-5.1009","636.0811","0.0279","0.1100","0.0768","42.83801299","-78.68789212","0.0000","0.0000","198.4865","-0.2544","-0.0813","-0.8053","-12.3531","-63.7844","-40.1953","77.9921","4.0080","3848.9800","-4.4646","116.0000","85.0000","91.2500","91.5625","0.0000"
"29.000","24.8226","16","-0.0930","0.2336","0.0932","-93.8386","-4.7408","636.0990","0.0279","0.1100","0.0833","42.83801253","-78.68789887","0.0000","0.0000","198.6125","-0.2766","-0.0535","-0.8056","-7.0883","-60.9672","-21.0000","78.0006","4.0080","3920.3201","-4.4160","116.0000","85.0000","91.2500","91.5625","0.0000"
"29.050","25.1765","16","-0.0775","0.2329","0.0730","-94.0020","-3.9071","636.0813","0.0279","0.1100","0.1026","42.83801212","-78.68790577","0.0000","0.0000","198.6935","-0.3009","-0.0327","-0.8181","-4.6830","-52.8219","-10.0730","78.0090","4.0071","3994.5601","-4.7799","116.0000","85.0000","91.2500","91.5650","0.0000"
"29.100","25.3261","16","-0.0595","0.2293","0.0598","-94.3468","-2.9732","636.0394","0.0278","0.1100","0.1356","42.83801172","-78.68791252","0.0000","0.0000","199.1300","-0.2852","-0.0172","-0.8131","-13.1668","-50.4172","-7.7402","78.0174","4.0061","3960.4600","-5.6689","116.0000","85.0000","91.2500","91.6250","0.0000"
"29.150","25.6341","16","-0.0379","0.2329","0.0277","-94.2662","-1.8751","635.9801","0.0276","0.1100","0.2176","42.83801133","-78.68791934","0.0000","0.0000","199.4495","-0.2490","-0.0476","-0.7946","-7.5072","-27.7539","-19.1219","78.0258","4.0078","4030.3799","-5.3420","116.0000","85.0000","91.2925","91.6250","0.0000"
"29.200","25.8144","16","-0.0539","0.2165","0.0643","-94.3123","-2.6358","636.0044","0.0276","0.1100","0.1559","42.83801092","-78.68792629","0.0000","0.0000","199.5125","-0.2205","-0.0886","-0.7562","3.5196","-11.0254","-18.9773","78.0343","4.0098","4120.5400","-4.3519","116.0000","85.0000","92.2700","91.6225","0.0000"
"29.250","26.1158","16","-0.0325","0.2242","0.0801","-94.4878","-1.5758","635.9914","0.0276","0.1100","0.2638","42.83801038","-78.68793351","0.0000","0.0000","199.4315","-0.1970","-0.1027","-0.7447","0.6978","1.6729","1.7376","78.0427","4.0091","4088.3999","-4.7705","116.0000","85.0000","91.2050","91.5625","0.0000"
"29.300","26.4605","16","-0.0274","0.2299","0.1216","-94.4355","-1.3166","636.0322","0.0276","0.1100","0.3199","42.83800987","-78.68794069","0.0000","0.0000","199.4000","-0.2302","-0.0710","-0.7695","-3.0653","4.3430","12.1434","78.0511","4.0081","4141.4600","-4.2609","116.0000","85.0000","90.1250","91.5650","0.0000"
"29.350","26.6360","16","-0.0135","0.2227","0.1633","-94.5690","-0.6417","636.0635","0.0276","0.1100","0.6606","42.83800933","-78.68794790","0.0000","0.0000","199.4810","-0.2631","-0.0642","-0.7969","0.3525","-10.6285","3.2225","78.0596","4.0080","4226.7798","-5.2981","116.0000","85.0000","90.1250","91.6225","0.0000"
"29.400","26.7746","16","-0.0202","0.2121","0.1802","-94.6112","-0.9502","636.0647","0.0273","0.1100","0.4485","42.83800882","-78.68795512","0.0000","0.0000","199.9175","-0.2642","-0.0922","-0.8090","5.7957","-17.2422","-2.4643","78.0680","4.0080","4217.5386","-4.7697","116.0000","85.0000","90.1250","91.5650","0.0000"
"29.450","27.0751","16","-0.0307","0.2152","0.1706","-94.5850","-1.4336","636.0428","0.0272","0.1100","0.3006","42.83800830","-78.68796249","0.0000","0.0000","200.2370","-0.2440","-0.0888","-0.8145","4.3164","-13.0027","18.0930","78.0764","4.0089","4258.2998","-4.2824","116.0000","85.0000","90.1250","91.6225","0.0000"
"29.500","27.2996","16","-0.0716","0.2014","0.2079","-94.9042","-3.3152","636.0745","0.0272","0.1063","0.1311","42.83800778","-78.68796976","0.0000","0.0000","200.4620","-0.2664","-0.0870","-0.8305","9.0098","-19.0414","12.8531","78.0848","4.0099","4272.0000","-5.0254","116.0000","85.0000","90.1700","91.5650","0.0000"
"29.550","27.5051","16","-0.0851","0.1972","0.1797","-95.0822","-3.9118","636.0552","0.0272","0.1000","0.1119","42.83800714","-78.68797720","0.0000","0.0000","200.7680","-0.2360","-0.1266","-0.8171","7.3754","-7.0258","3.9899","78.0933","4.0072","4335.1001","-5.4324","116.0000","85.0000","91.2500","91.6250","0.0000"
"29.600","27.7666","16","-0.1122","0.1987","0.2132","-95.1698","-5.1137","636.0710","0.0272","0.1000","0.0864","42.83800659","-78.68798459","0.0000","0.0000","200.7815","-0.2040","-0.1716","-0.8098","18.2703","9.4302","-3.3770","78.1017","4.0042","4390.6001","-4.8861","116.0000","85.0000","91.2500","91.6250","0.0000"
"29.650","28.0280","16","-0.1442","0.2058","0.1838","-95.5734","-6.5221","636.0473","0.0269","0.1000","0.0684","42.83800593","-78.68799215","0.0000","0.0000","200.9930","-0.1875","-0.1949","-0.7655","18.6711","14.7309","-1.3991","78.1101","4.0068","4412.2002","-6.0061","116.0000","85.0000","91.2050","91.6250","0.0000"
"29.700","28.1213","16","-0.1799","0.2060","0.2183","-95.8997","-8.0723","636.0795","0.0269","0.1037","0.0554","42.83800523","-78.68799972","0.0000","0.0000","201.1685","-0.2083","-0.1903","-0.7615","10.6430","-4.8752","-6.0150","78.1186","4.0098","4450.8999","-6.4469","116.0000","85.0000","90.1700","91.6250","0.0000"
"29.750","28.4190","16","-0.2131","0.2111","0.2475","-96.4073","-9.4857","636.0948","0.0269","0.1100","0.0477","42.83800458","-78.68800741","0.0000","0.0000","201.2000","-0.3129","-0.2004","-0.8091","23.1078","-12.0504","2.8747","78.1270","4.0091","4486.5000","-6.5703","116.0000","85.0000","91.2500","91.6250","0.0000"
"29.800","28.6533","16","-0.2187","0.2123","0.2432","-97.2290","-9.6553","636.1034","0.0269","0.1100","0.0472","42.83800373","-78.68801505","0.0000","0.0000","201.4430","-0.2805","-0.2250","-0.8426","-0.1216","-13.4367","13.2625","78.1354","4.0081","4491.7998","-9.1645","116.0000","85.0000","91.2500","91.6250","0.0000"
"29.850","28.7685","16","-0.2552","0.1837","0.2522","-97.3623","-11.1810","636.0627","0.0269","0.1100","0.0410","42.83800304","-78.68802277","0.0000","0.0000","201.7805","-0.2595","-0.3066","-0.8507","-15.9598","14.5133","22.0789","78.1439","4.0089","4532.5000","-6.1768","116.0000","85.0000","91.2500","91.6250","0.0000"
"29.900","29.0915","16","-0.2611","0.1655","0.2396","-97.8990","-11.3617","636.0375","0.0268","0.1100","0.0408","42.83800218","-78.68803054","0.0000","0.0000","202.1180","-0.2229","-0.3273","-0.7964","-14.4051","9.1930","33.2383","78.1523","4.0099","4617.2939","-6.0953","116.0000","85.0000","91.1825","91.6250","0.0000"
"29.950","29.3582","16","-0.2518","0.1867","0.2362","-98.6160","-10.8887","636.0500","0.0266","0.1100","0.0429","42.83800123","-78.68803844","0.0000","0.0000","202.5365","-0.1670","-0.3021","-0.7750","-4.9081","13.2285","25.5633","78.1455","4.0091","4650.0000","-6.1602","116.0000","85.0000","90.2562","91.6250","0.0000"
"30.000","29.4830","16","-0.2320","0.1745","0.2357","-99.4803","-9.9619","636.0477","0.0266","0.1100","0.0471","42.83800020","-78.68804622","0.0000","0.0000","202.6625","-0.1841","-0.2733","-0.7478","-1.7381","7.9652","9.9879","78.1371","4.0081","4661.7998","-5.0125","116.0000","85.0000","92.0500","91.6250","0.0000"
"30.050","29.5122","16","-0.2123","0.1820","0.3020","-99.5935","-9.0560","636.1070","0.0266","0.1100","0.0519","42.83799912","-78.68805411","0.0000","0.0000","202.5815","-0.2159","-0.2229","-0.7792","-7.4229","5.9695","-1.6867","78.1286","4.0052","4699.9600","-4.9801","116.0000","85.0000","88.0687","91.6250","0.0000"
"30.100","29.7786","16","-0.1882","0.1829","0.2818","-99.8550","-7.9734","636.0910","0.0266","0.1100","0.0594","42.83799815","-78.68806208","0.0000","0.0000","202.5500","-0.1895","-0.2501","-0.8096","-0.7160","-1.2898","0.3281","78.1202","4.0022","4712.9199","-4.6996","116.0000","85.0000","90.0612","91.6250","0.0000"
"30.150","29.9372","16","-0.1641","0.1827","0.2707","-100.2749","-6.9050","636.0587","0.0266","0.1100","0.0690","42.83799708","-78.68807005","0.0000","0.0000","202.7930","-0.1644","-0.2286","-0.8269","15.6203","2.2914","9.2063","78.1117","4.0038","4739.5200","-5.3902","116.0000","85.0000","89.1263","91.6250","0.0000"
"30.200","30.1519","16","-0.1435","0.1662","0.2528","-100.8344","-6.0006","636.0669","0.0263","0.1100","0.0800","42.83799587","-78.68807818","0.0000","0.0000","203.1305","-0.2218","-0.1566","-0.8056","4.7133","-16.8539","17.5320","78.1033","4.0058","4775.5601","-6.0592","116.0000","85.0000","90.1250","91.6250","0.0000"
"30.250","30.4834","16","-0.1142","0.1811","0.3008","-100.9315","-4.7437","636.1179","0.0262","0.1112","0.1023","42.83799464","-78.68808628","0.0000","0.0000","203.3060","-0.2586","-0.1207","-0.8401","-17.8977","7.8553","10.5250","78.0948","4.0078","4809.0400","-6.0645","116.0000","85.0000","90.1250","91.6250","0.0000"
"30.300","30.7817","16","-0.1182","0.1904","0.2841","-100.8537","-4.8778","636.0865","0.0262","0.1200","0.1004","42.83799349","-78.68809459","0.0000","0.0000","203.4995","-0.2169","-0.1182","-0.8906","-13.4547","54.2000","-6.7354","78.0864","4.0098","4820.0400","-3.6833","115.9526","85.0000","90.0612","91.6250","0.0000"
"30.350","30.8132","16","-0.1086","0.1989","0.3005","-101.1841","-4.4518","636.1081","0.0262","0.1200","0.1102","42.83799221","-78.68810279","0.0000","0.0000","203.7245","-0.3140","-0.1761","-0.9279","19.3258","0.6305","-6.3013","78.0780","4.0091","4855.3198","-2.9162","115.8885","85.0000","89.0625","91.6250","0.0000"
"30.400","30.9514","16","-0.1136","0.1988","0.3004","-101.7896","-4.6238","636.0931","0.0262","0.1200","0.1065","42.83799091","-78.68811103","0.0000","0.0000","203.8685","-0.2736","-0.1805","-0.9356","6.1848","-2.1562","2.7603","78.0695","4.0081","4922.1177","-6.8609","115.8244","85.0000","89.1937","91.6250","0.0000"
"30.450","31.3566","16","-0.1088","0.1917","0.2346","-101.8828","-4.3997","636.0183","0.0262","0.1187","0.1134","42.83798961","-78.68811946","0.0000","0.0000","203.9000","-0.2282","-0.1686","-0.8921","1.9457","32.2711","-1.2304","78.0611","4.0080","4933.7202","-6.0100","115.7603","85.0000","91.2500","91.6212","0.0000"
"30.500","31.3672","16","-0.1107","0.1913","0.2247","-101.8337","-4.4439","636.0008","0.0262","0.1100","0.1123","42.83798834","-78.68812785","0.0000","0.0000","204.2240","-0.2063","-0.1532","-0.8624","-1.5568","-5.2982","-1.4964","78.0526","4.0080","4984.7402","-6.5588","115.6962","85.0000","91.2500","91.5663","0.0000"
"30.550","31.6399","16","-0.0695","0.1787","0.2201","-102.1507","-2.7727","635.9726","0.0260","0.1100","0.1816","42.83798688","-78.68813629","0.0000","0.0000","204.6740","-0.2035","-0.1383","-0.8505","-1.8012","-41.0563","-5.1896","78.0442","4.0062","4985.2598","-4.9308","115.6320","85.0000","91.1825","91.6250","0.0000"
"30.600","31.9454","16","-0.0473","0.1908","0.2108","-102.3135","-1.8751","635.9674","0.0259","0.1100","0.2711","42.83798546","-78.68814487","0.0000","0.0000","204.8810","-0.1617","-0.1189","-0.8435","-12.1773","0.9903","3.8824","78.0357","4.0042","5027.8599","-4.9141","115.5679","85.0000","90.0612","91.6250","0.0000"
"30.650","32.1432","16","-0.0292","0.1841","0.2191","-102.5100","-1.1507","635.9636","0.0259","0.1100","0.4446","42.83798397","-78.68815353","0.0000","0.0000","205.1555","-0.1868","-0.0892","-0.8430","-16.3977","22.4715","8.6771","78.0273","4.0077","5044.4600","-4.3047","115.5038","85.0000","89.1263","91.6250","0.0000"
"30.700","32.2836","16","-0.0060","0.1786","0.2351","-102.5407","-0.2362","635.9744","0.0259","0.1100","2.1751","42.83798256","-78.68816200","0.0000","0.0000","205.1690","-0.1372","-0.0342","-0.8472","-11.0117","-9.0968","-1.6140","78.0188","4.0117","5085.5601","-4.2485","115.4397","85.0000","90.1250","91.6250","0.0000"
"30.750","32.3323","16","0.0244","0.1778","0.1984","-102.2098","0.9480","635.9357","0.0259","0.1100","0.5428","42.83798128","-78.68817064","0.0000","0.0000","205.2995","-0.2003","0.0051","-0.8595","-12.0703","-24.9410","-5.3018","78.0104","4.0111","5089.4199","-4.0432","115.3756","85.0000","90.1250","91.6212","0.0000"
"30.800","32.6809","16","0.0534","0.1702","0.2002","-101.9450","2.0626","635.8899","0.0259","0.1100","0.2522","42.83797991","-78.68817950","0.0000","0.0000","205.7675","-0.1831","0.0019","-0.8674","-9.8984","10.0918","-8.9887","78.0019","4.0101","5124.2598","-2.2640","115.3115","85.0000","90.0612","91.5663","0.0000"
"30.850","33.0116","16","0.0458","0.1486","0.1574","-102.0957","1.7611","635.8526","0.0259","0.1100","0.2983","42.83797848","-78.68818832","0.0000","0.0000","205.9250","-0.1343","-0.0464","-0.8432","-4.2920","30.2211","-3.6887","77.9935","4.0109","5142.8999","-2.7581","115.2474","85.0000","89.1937","91.6250","0.0000"
"30.900","32.9808","16","0.0425","0.1408","0.1821","-102.0083","1.6263","635.8795","0.0259","0.1100","0.3228","42.83797708","-78.68819706","0.0000","0.0000","205.9250","-0.1226","-0.0697","-0.8008","5.9158","-20.9391","-1.9551","77.9851","4.0119","5178.5400","-2.4581","115.1833","85.0000","91.2500","91.6250","0.0000"
"30.950","33.0421","16","0.0447","0.1486","0.2475","-101.9131","1.7002","635.9365","0.0257","0.1100","0.3093","42.83797571","-78.68820592","0.0000","0.0000","206.0870","-0.1461","-0.1144","-0.7904","12.8293","-46.9625","-3.5087","77.9921","4.0102","5230.4399","-2.4854","115.1192","85.0000","91.0512","91.6212","0.0000"
"31.000","33.3333","16","0.0434","0.1265","0.2644","-102.0064","1.6448","635.9651","0.0256","0.1187","0.3225","42.83797419","-78.68821490","0.0000","0.0000","206.3120","-0.1739","-0.1311","-0.8183","8.5301","3.2303","10.6841","78.0006","4.0082","5245.7402","-3.2926","115.0551","85.0000","88.0050","91.5663","0.0000"
"31.050","33.3299","16","0.0052","0.1467","0.3077","-101.8409","0.1962","635.9963","0.0256","0.1200","2.7040","42.83797270","-78.68822380","0.0000","0.0000","206.5370","-0.1980","-0.0984","-0.8647","3.1804","-31.6695","-1.9814","78.0090","4.0062","5261.6201","-4.5338","115.0180","85.0000","88.9313","91.6212","0.0000"
"31.100","33.6175","16","-0.0319","0.1578","0.2516","-102.0064","-1.1977","635.9545","0.0256","0.1200","0.4467","42.83797127","-78.68823282","0.0000","0.0000","206.8430","-0.1757","-0.1021","-0.9089","8.5123","-25.4727","9.1508","78.0174","4.0042","5280.3398","-3.8140","115.1462","85.0000","87.0062","91.5663","0.0000"
"31.150","33.8024","16","-0.0641","0.1467","0.2357","-101.8930","-2.3925","635.9174","0.0256","0.1200","0.2249","42.83796983","-78.68824188","0.0000","0.0000","206.9375","-0.1848","-0.0971","-0.9303","13.1039","-61.4469","6.5058","78.0259","4.0058","5299.3398","-4.4584","115.2744","85.0000","88.8637","91.6250","0.0000"
"31.200","33.9795","16","-0.0962","0.1324","0.2173","-102.1685","-3.5778","635.8655","0.0256","0.1200","0.1512","42.83796832","-78.68825097","0.0000","0.0000","206.9375","-0.1587","-0.1427","-0.9141","5.8629","1.1246","10.3758","78.0343","4.0078","5350.1602","-4.4557","115.4026","85.0000","85.4875","91.6212","0.0000"
"31.250","34.0527","16","-0.1052","0.1295","0.2113","-102.3009","-3.8945","635.8637","0.0256","0.1200","0.1392","42.83796675","-78.68826001","0.0000","0.0000","207.2615","-0.0943","-0.1536","-0.8808","17.5191","-41.4750","5.0427","78.0428","4.0080","5360.5801","-4.3709","115.5308","85.0000","81.1800","91.5663","0.0000"
"31.300","34.1878","16","-0.1507","0.1320","0.2198","-102.6663","-5.5536","635.8502","0.0256","0.1200","0.0980","42.83796508","-78.68826908","0.0000","0.0000","207.5495","-0.1034","-0.2242","-0.8128","17.1297","34.6936","12.3398","78.0512","4.0080","5388.5200","-4.7906","115.6590","85.0000","77.6000","91.6212","0.0000"
"31.350","34.3619","16","-0.2005","0.1241","0.2272","-103.0323","-7.3586","635.8847","0.0256","0.1200","0.0743","42.83796338","-78.68827830","0.0000","0.0000","207.6935","-0.1012","-0.2415","-0.8071","14.9809","-3.9295","-11.0277","78.0596","4.0080","5426.5400","-5.8154","115.7872","85.0000","68.4394","91.5663","0.0000"
"31.400","34.5085","16","-0.2436","0.0735","0.2083","-103.4930","-8.9068","635.8508","0.0256","0.1200","0.0617","42.83796162","-78.68828750","0.0000","0.0000","207.8060","-0.1458","-0.3006","-0.7964","10.7863","31.3123","19.7113","78.0681","4.0080","5460.3799","-6.0451","115.9154","85.0000","53.2956","91.6250","0.0000"
"31.450","34.5086","16","-0.2772","0.0527","0.2486","-104.0398","-10.1130","635.8752","0.0256","0.1200","0.0543","42.83795984","-78.68829671","0.0000","0.0000","208.2425","-0.0849","-0.3649","-0.8132","2.8564","12.8703","-3.8848","78.0765","4.0080","5485.6401","-7.2182","116.0436","85.0000","45.5262","91.6250","0.0000"
"31.500","34.5259","16","-0.3335","0.0680","0.2568","-104.5567","-12.1449","635.8796","0.0256","0.1200","0.0452","42.83795799","-78.68830579","0.0000","0.0000","208.4810","-0.0729","-0.3902","-0.8149","24.6516","-29.1313","13.8890","78.0849","4.0080","5489.8599","-5.7781","116.1718","85.0000","43.0000","91.6250","0.0000"
"31.550","34.6387","16","-0.3832","0.0598","0.2516","-105.1886","-13.9251","635.9085","0.0254","0.1200","0.0396","42.83795600","-78.68831490","0.0000","0.0000","208.4315","-0.1065","-0.4652","-0.8027","34.3672","42.6234","16.1695","78.0934","4.0062","5538.1602","-7.0119","116.3000","85.0000","43.0000","91.6212","0.0000"
"31.600","34.6989","16","-0.4468","0.0840","0.2863","-105.9151","-16.2106","635.9215","0.0253","0.1200","0.0341","42.83795386","-78.68832404","0.0000","0.0000","208.5620","-0.0441","-0.4505","-0.7979","29.3117","-42.0953","-12.5066","78.1018","4.0042","5545.1401","-9.0410","116.4282","85.0000","43.0000","91.5663","0.0000"
"31.650","34.7546","16","-0.4790","0.0674","0.3138","-106.7610","-17.3350","635.9592","0.0253","0.1200","0.0319","42.83795162","-78.68833319","0.0000","0.0000","208.7870","-0.0260","-0.4848","-0.7601","13.5367","-21.1605","39.1469","78.1103","4.0058","5553.6001","-8.7902","116.5564","85.0000","42.6775","91.6250","0.0000"
"31.700","34.7508","16","-0.4836","0.0542","0.3538","-107.7035","-17.4661","635.9910","0.0253","0.1163","0.0317","42.83794934","-78.68834220","0.0000","0.0000","209.0120","-0.1049","-0.5639","-0.7247","-1.0457","50.6969","38.4281","78.1187","4.0078","5593.7002","-9.4531","116.6846","85.0000","36.6575","91.6212","0.0000"
"31.750","34.8986","16","-0.4701","0.0537","0.3882","-108.6156","-16.9519","636.0740","0.0253","0.1163","0.0328","42.83794683","-78.68835129","0.0000","0.0000","208.9940","-0.0848","-0.4969","-0.7771","-10.1020","-103.7594","-6.0645","78.1271","4.0080","5610.3198","-9.4047","116.8128","85.0000","20.2100","91.5663","0.0000"
"31.800","35.0078","16","-0.4640","0.0447","0.4349","-109.5210","-16.7041","636.1452","0.0253","0.1200","0.0334","42.83794435","-78.68836036","0.0000","0.0000","209.1245","-0.0813","-0.4800","-0.8734","-15.7199","-26.9969","18.9672","78.1356","4.0080","5595.6602","-6.8875","116.9410","85.0000","0.0858","91.6250","0.0000"
"31.850","35.1236","16","-0.4466","0.0024","0.4832","-110.4698","-16.0579","636.2011","0.0253","0.1200","0.0348","42.83794161","-78.68836933","0.0000","0.0000","209.6735","-0.0908","-0.4551","-0.9575","-15.2871","25.8496","1.1037","78.1440","4.0080","5570.6401","-6.3922","117.1038","85.0000","1.4722","91.6250","0.0000"
"31.900","34.9863","16","-0.4152","-0.0287","0.4775","-111.2951","-14.9320","636.2099","0.0253","0.1200","0.0373","42.83793883","-78.68837818","0.0000","0.0000","209.9435","-0.0278","-0.3566","-1.0245","-7.9609","-9.2129","4.4229","78.1525","4.0080","5517.9800","-5.4068","117.2962","85.0000","2.2790","91.6250","0.0000"
"31.950","34.8385","16","-0.3723","-0.0823","0.4975","-111.7111","-13.4041","636.2232","0.0253","0.1262","0.0414","42.83793611","-78.68838687","0.0000","0.0000","210.0560","0.0335","-0.3172","-1.0611","5.7558","-3.4328","1.7697","78.1531","4.0080","5424.0000","-5.2000","117.4885","85.0000","3.1341","91.6250","0.0000"
"32.000","34.6283","16","-0.3135","-0.1053","0.5161","-112.0489","-11.3177","636.2564","0.0253","0.1300","0.0487","42.83793352","-78.68839552","0.0000","0.0000","210.1685","0.0454","-0.2835","-1.0727","13.0711","-40.0016","8.4935","78.1531","4.0080","5450.4199","-5.4602","117.6808","85.0000","4.7109","91.6250","0.0000"
"32.050","34.5166","16","-0.2576","-0.1288","0.5003","-112.3045","-9.3313","636.2402","0.0253","0.1300","0.0589","42.83793082","-78.68840437","0.0000","0.0000","210.4430","0.1484","-0.2914","-1.0389","-5.3197","7.9410","0.1416","78.1531","4.0062","5434.6401","-5.8412","117.8731","85.0000","4.7439","91.6225","0.0000"
"32.100","34.5257","16","-0.2040","-0.1322","0.5024","-112.9878","-7.4182","636.2394","0.0253","0.1300","0.0741","42.83792795","-78.68841296","0.0000","0.0000","210.7805","0.1917","-0.2272","-0.9697","-6.5789","19.6838","-3.2155","78.1531","4.0042","5398.3198","-5.2025","118.0654","85.0000","5.5022","91.5650","0.0000"
"32.150","34.1640","16","-0.1669","-0.1501","0.5341","-113.7601","-6.0965","636.2801","0.0253","0.1300","0.0892","42.83792509","-78.68842139","0.0000","0.0000","210.8750","0.1690","-0.1531","-0.8916","-11.5727","40.2711","-4.5592","78.1531","4.0058","5383.5400","-5.8391","118.2577","85.0000","4.7767","91.6250","0.0000"
"32.200","34.0032","16","-0.1335","-0.1567","0.5584","-113.9847","-4.8990","636.3136","0.0253","0.1300","0.1105","42.83792224","-78.68842984","0.0000","0.0000","210.8750","0.1090","-0.1054","-0.9314","-10.3713","39.1477","6.9743","78.1531","4.0078","5383.7202","-4.4414","118.4500","85.0000","6.3884","91.6250","0.0000"
"32.250","33.9213","16","-0.0768","-0.1301","0.5803","-113.7360","-2.8329","636.3782","0.0253","0.1300","0.1906","42.83791956","-78.68843832","0.0000","0.0000","210.9560","0.0963","-0.0482","-1.0046","-28.1070","2.9187","-14.3039","78.1531","4.0080","5333.2598","-4.5002","118.6423","85.0000","7.1467","91.6225","0.0000"
"32.300","33.9490","16","-0.0267","-0.1161","0.5721","-113.7782","-0.9882","636.3717","0.0253","0.1300","0.5467","42.83791681","-78.68844678","0.0000","0.0000","211.2305","0.0855","-0.0096","-1.0704","-32.9500","-11.4571","-19.6336","78.1531","4.0080","5288.0200","-2.3799","118.8346","85.0000","6.3227","91.5650","0.0000"
