"Format","AiM CSV File"
"Session","Perimeter"
"Vehicle",""
"Racer",""
"Championship",""
"Comment",""
"Date","Saturday, September 27, 2025"
"Time","12:27 PM"
"Sample Rate","20"
"Duration","143.996"
"Segment","Session"
"Beacon Markers","21.471","43.357","63.265","83.041","102.566","122.023","143.996"
"Segment Times","0:21.471","0:21.886","0:19.908","0:19.776","0:19.525","0:19.457","0:21.973"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Predictive Time","Prev Lap Diff","Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Throttle","BrakePressure","Distance on GPS Speed"
"35.650","35.0495","16","-0.1352","0.2197","0.0357","98.3936","-4.8759","640.8908","0.0203","0.1200","0.1144","42.83771528","-78.68838214","0.0000","0.0000","224.3255","-0.1616","-0.1122","-0.9182","-21.4719","21.4250","20.0453","79.0250","4.0180","5505.6802","-4.1521","91.5687","91.6038","0.0001"
"35.700","35.2066","16","-0.0754","0.1722","0.0217","98.0932","-2.7018","640.8501","0.0203","0.1200","0.2074","42.83771439","-78.68837249","0.0000","0.0000","224.5460","-0.1673","-0.0649","-0.9490","21.9695","-56.9250","-36.5594","79.0250","4.0180","5541.4399","-4.9109","90.8688","91.6250","0.0001"
"35.750","35.2436","16","-0.0228","0.1459","0.0524","97.4433","-0.8155","640.8917","0.0203","0.1200","0.6878","42.83771361","-78.68836287","0.0000","0.0000","224.5415","-0.2266","-0.0159","-0.9346","8.0641","44.4656","21.0125","79.0250","4.0179","5552.2402","-6.3398","90.1250","91.6250","0.0001"
"35.800","35.5896","16","-0.0159","0.1756","0.0412","97.5005","-0.5637","640.8577","0.0203","0.1200","1.0048","42.83771267","-78.68835305","0.0000","0.0000","224.6630","-0.1845","-0.0332","-0.9336","1.6490","23.2453","15.6266","79.0250","4.0169","5559.6401","-6.7094","91.5687","91.5837","0.0001"
"35.850","36.0215","16","0.0077","0.2077","0.0160","97.8429","0.2705","640.7993","0.0203","0.1200","2.1198","42.83771159","-78.68834324","0.0000","0.0000","224.8835","-0.0595","0.0404","-0.9502","6.6687","-83.6750","-31.3188","79.0250","4.0160","5606.1602","-7.2113","90.8688","91.5625","0.0001"
"35.900","36.1421","16","0.0168","0.2052","-0.0288","97.8540","0.5886","640.6931","0.0203","0.1222","0.9773","42.83771056","-78.68833339","0.0000","0.0000","224.8205","-0.1508","0.0763","-0.8420","-8.6541","19.0281","24.4668","79.0250","4.0160","5646.3999","-6.5070","90.1250","91.6038","0.0001"
"35.950","36.1231","16","0.0302","0.1953","-0.0102","97.9746","1.0529","640.7270","0.0203","0.1300","0.5460","42.83770950","-78.68832363","0.0000","0.0000","224.8295","-0.1542","-0.0193","-0.8466","-18.7563","98.8625","36.6688","79.0250","4.0159","5663.2798","-6.5379","90.1250","91.5837","0.0001"
"36.000","36.3191","16","0.0492","0.1511","0.0029","98.1449","1.7055","640.7140","0.0203","0.1300","0.3389","42.83770846","-78.68831374","0.0000","0.0000","225.1715","-0.2501","-0.0235","-0.9620","-4.2729","-80.3229","-61.1125","79.0250","4.0149","5663.3999","-6.3336","90.8675","91.6038","0.0001"
"36.050","36.5322","16","0.0790","0.1176","-0.0559","98.2972","2.7261","640.5735","0.0203","0.1300","0.2133","42.83770738","-78.68830385","0.0000","0.0000","225.4460","-0.2935","0.1001","-1.0331","6.4852","-142.8250","-77.7375","79.0250","4.0142","5702.1602","-5.7832","89.8063","91.6250","0.0001"
"36.100","36.7749","16","0.0945","0.0979","-0.1151","98.2499","3.2490","640.4555","0.0203","0.1200","0.1801","42.83770632","-78.68829385","0.0000","0.0000","225.5000","-0.1818","0.1090","-0.9776","-3.1513","47.8563","38.8703","79.0250","4.0162","5703.2002","-5.6906","89.7637","91.6250","0.0001"
"36.150","36.8917","16","0.0848","0.1207","-0.1288","98.1794","2.9065","640.4200","0.0203","0.1248","0.2020","42.83770524","-78.68828390","0.0000","0.0000","225.5585","-0.0327","-0.0097","-0.8488","-11.1344","186.1250","101.3250","79.0250","4.0176","5756.9600","-6.1977","88.6813","91.6250","0.0001"
"36.200","36.8395","16","0.0396","0.0840","-0.1381","98.2809","1.3519","640.3856","0.0203","0.1300","0.4337","42.83770417","-78.68827394","0.0000","0.0000","225.9050","0.0030","-0.1308","-0.7823","-2.1730","115.0500","51.1875","79.0250","4.0146","5769.6401","-6.8156","90.1237","91.6250","0.0001"
"36.250","36.8623","16","-0.0125","0.0690","-0.1483","98.6123","-0.4251","640.2902","0.0203","0.1300","1.3803","42.83770306","-78.68826408","0.0000","0.0000","225.9995","0.0235","-0.1449","-0.7874","12.2578","-45.1406","-43.2125","79.0250","4.0124","5812.7998","-6.9590","91.9512","91.5837","0.0001"
"36.300","37.0318","16","-0.0125","0.1158","-0.1562","98.5240","-0.4246","640.2590","0.0203","0.1300","1.3880","42.83770194","-78.68825399","0.0000","0.0000","225.7790","-0.1350","-0.0637","-0.8449","23.5719","-160.2125","-109.2562","79.0250","4.0154","5829.1201","-6.8438","91.6113","91.5625","0.0001"
"36.350","37.1402","16","-0.0005","0.1381","-0.1352","98.5407","-0.0186","640.2566","0.0203","0.1300","6.2137","42.83770081","-78.68824384","0.0000","0.0000","226.1345","-0.2560","0.0433","-0.9165","27.0438","-198.7500","-104.1500","79.0250","4.0180","5853.3198","-6.8430","90.5075","91.6038","0.0001"
"36.400","37.4855","16","0.0006","0.1242","-0.1365","98.5181","0.0196","640.2581","0.0203","0.1300","6.2137","42.83769976","-78.68823350","0.0000","0.0000","226.8050","-0.2270","0.0739","-0.9758","17.6578","-158.4000","-55.3563","79.0250","4.0180","5865.6401","-6.9266","89.4238","91.6250","0.0001"
"36.450","37.5201","16","-0.0223","0.1198","-0.1490","98.5113","-0.7508","640.1834","0.0203","0.1300","0.7953","42.83769867","-78.68822343","0.0000","0.0000","227.0750","-0.2517","0.0599","-0.9739","11.9359","-95.6500","-21.6344","79.0250","4.0179","5889.7998","-6.8930","89.7637","91.6250","0.0001"
"36.500","37.6826","16","-0.0642","0.1287","-0.1506","98.1958","-2.1491","640.1515","0.0203","0.1200","0.2791","42.83769767","-78.68821315","0.0000","0.0000","226.7825","-0.1765","-0.0023","-0.9946","5.7734","-8.6953","5.6488","79.0250","4.0169","5922.9600","-7.5391","90.1250","91.6250","0.0001"
"36.550","37.7219","16","-0.1000","0.1357","-0.1465","97.8675","-3.3365","640.1310","0.0203","0.1200","0.1799","42.83769671","-78.68820293","0.0000","0.0000","225.9860","-0.1980","-0.0317","-0.9800","14.4781","42.0438","57.4375","79.0250","4.0160","5919.6401","-7.0383","90.1250","91.6250","0.0001"
"36.600","37.9165","16","-0.1421","0.1262","-0.1837","97.8320","-4.7213","640.0460","0.0203","0.1200","0.1278","42.83769574","-78.68819259","0.0000","0.0000","225.5000","-0.1045","-0.0312","-0.9623","-4.0102","82.7469","87.4750","79.0250","4.0160","5998.0400","-9.2734","89.4238","91.6250","0.0001"
"36.650","38.3741","16","-0.1810","0.0968","-0.2320","98.0487","-5.9919","639.9366","0.0203","0.1200","0.1019","42.83769452","-78.68818204","0.0000","0.0000","225.7925","-0.0068","-0.1051","-0.9110","-13.8687","104.5875","80.0250","79.0250","4.0161","5959.0000","-7.6414","89.0625","91.5829","0.0001"
"36.700","38.0376","16","-0.2031","0.0605","-0.2230","97.5544","-6.7055","639.8930","0.0203","0.1200","0.0903","42.83769369","-78.68817184","0.0000","0.0000","226.2965","-0.0986","-0.1206","-0.7879","-2.4938","19.1555","48.5656","79.0250","4.0171","6045.2002","-8.2484","89.7850","91.5625","0.0001"
"36.750","38.0865","16","-0.2149","0.0424","-0.2182","97.1006","-7.0847","639.8683","0.0203","0.1200","0.0856","42.83769289","-78.68816146","0.0000","0.0000","226.6295","-0.0572","-0.1307","-0.8121","32.7531","-13.7844","23.7656","79.0250","4.0176","6033.9199","-8.0023","90.1250","91.6050","0.0001"
"36.800","38.2034","16","-0.2403","0.0503","-0.2166","96.1607","-7.9115","639.8662","0.0203","0.1200","0.0769","42.83769231","-78.68815088","0.0000","0.0000","226.9130","-0.0143","-0.1067","-0.7853","35.7844","-77.1250","9.1512","79.0250","4.0146","6047.8799","-11.1250","90.1250","91.6250","0.0001"
"36.850","38.2864","16","-0.2779","0.0326","-0.1820","95.7345","-9.1358","639.8848","0.0203","0.1200","0.0667","42.83769168","-78.68814037","0.0000","0.0000","227.3675","0.0240","-0.1403","-0.7828","20.5438","-129.2125","-26.3250","79.0250","4.0121","6056.1201","-11.0070","89.4025","91.6250","0.0001"
"36.900","38.2008","16","-0.3395","0.0312","-0.1516","95.5970","-11.1523","639.9326","0.0203","0.1200","0.0545","42.83769095","-78.68812993","0.0000","0.0000","227.9300","-0.0068","-0.2713","-0.7533","27.8625","-191.3375","-67.6094","79.0250","4.0131","6121.6802","-10.4109","89.0625","91.6250","0.0001"
"36.950","38.3004","16","-0.3971","0.0069","-0.1181","95.0678","-13.0352","639.9472","0.0203","0.1248","0.0468","42.83769035","-78.68811938","0.0000","0.0000","228.2585","-0.0277","-0.4038","-0.8064","58.6562","-221.0500","-75.7750","79.0250","4.0139","6108.5200","-10.3875","89.7850","91.6250","0.0001"
"37.000","38.3101","16","-0.4639","-0.0044","-0.0809","94.2484","-15.2277","639.9717","0.0203","0.1300","0.0400","42.83769001","-78.68810888","0.0000","0.0000","228.1955","-0.0502","-0.4998","-0.8086","41.5969","-187.9750","-25.3141","79.0250","4.0129","6088.1602","-12.9438","89.4025","91.6250","0.0001"
"37.050","38.3330","16","-0.5122","-0.0101","-0.0812","93.5862","-16.8156","639.9573","0.0203","0.1300","0.0363","42.83768965","-78.68809825","0.0000","0.0000","227.8535","-0.0953","-0.6120","-0.7949","-11.6430","5.0406","38.9406","79.0250","4.0122","6133.4399","-12.4500","89.7850","91.5825","0.0001"
"37.100","38.3864","15","-0.5379","-0.0041","-0.0729","92.6425","-17.6663","639.9351","0.0203","0.1200","0.0346","42.83768955","-78.68808768","0.0000","0.0000","227.8715","-0.1432","-0.6451","-0.8207","-19.8141","189.9875","80.8438","79.0250","4.0142","6185.8398","-10.0063","90.1250","91.6050","0.0001"
"37.150","38.3569","15","-0.5694","0.0421","-0.0667","91.5321","-18.6985","639.8948","0.0203","0.1200","0.0326","42.83768962","-78.68807714","0.0000","0.0000","228.4385","-0.1092","-0.6562","-0.8700","0.0410","181.0250","68.4375","79.0250","4.0158","6172.1602","-9.4844","90.1250","91.5825","0.0001"
"37.200","38.2310","15","-0.6398","0.0422","-0.0600","90.1913","-20.9868","639.9262","0.0203","0.1200","0.0290","42.83768987","-78.68806651","0.0000","0.0000","228.7040","-0.0906","-0.6008","-0.8606","10.7383","25.0203","17.7773","79.0250","4.0138","6191.6001","-10.2547","90.1250","91.6050","0.0001"
"37.250","38.2886","15","-0.6794","0.1009","-0.0551","89.0119","-22.2631","639.9009","0.0203","0.1200","0.0274","42.83769027","-78.68805582","0.0000","0.0000","228.6500","-0.0333","-0.6421","-0.8993","21.4562","-126.2875","-42.8125","79.0250","4.0122","6210.4399","-10.5250","90.1250","91.5825","0.0001"
"37.300","38.4855","15","-0.7189","0.1323","-0.0420","88.2432","-23.4890","639.9360","0.0203","0.1200","0.0261","42.83769067","-78.68804516","0.0000","0.0000","228.8255","-0.1335","-0.6963","-0.8808","45.0438","-162.0625","-62.0312","79.0250","4.0142","6162.0801","-10.8719","90.1250","91.6050","0.0001"
"37.350","38.6535","15","-0.7494","0.1355","-0.0157","87.1855","-24.3994","639.9490","0.0203","0.1200","0.0252","42.83769131","-78.68803439","0.0000","0.0000","228.8120","-0.1203","-0.7423","-0.8837","31.7875","-38.6047","-8.4500","79.0250","4.0160","6209.3198","-12.3180","87.1500","91.6250","0.0001"
"37.400","38.8578","15","-0.7292","0.1129","-0.0103","86.0069","-23.6547","639.9236","0.0203","0.1200","0.0261","42.83769214","-78.68802364","0.0000","0.0000","228.9425","-0.1076","-0.7038","-0.8994","3.2012","149.8375","96.7094","79.0250","4.0160","6183.1602","-12.8375","83.5400","91.5825","0.0001"
"37.450","39.0299","15","-0.7029","0.1103","0.0077","84.8301","-22.7345","639.8935","0.0203","0.1200","0.0273","42.83769322","-78.68801286","0.0000","0.0000","229.3295","-0.1198","-0.6186","-0.8990","-15.2609","141.4500","110.0625","79.0250","4.0159","6245.2798","-11.4281","42.8475","91.5625","0.0001"
"37.500","39.2481","15","-0.6720","0.0613","-0.0369","83.5962","-21.6758","639.8234","0.0203","0.1123","0.0288","42.83769438","-78.68800203","0.0000","0.0000","229.1450","-0.0405","-0.5998","-0.9807","-28.2406","13.3813","32.5969","79.0250","4.0149","6237.2798","-10.0875","13.1800","91.6050","0.0001"
"37.550","39.1180","15","-0.6222","-0.0160","-0.0516","82.5066","-20.0422","639.7890","0.0203","0.1200","0.0311","42.83769564","-78.68799145","0.0000","0.0000","229.1675","-0.0712","-0.4935","-1.0333","-6.8914","-100.1375","-35.1594","79.0250","4.0141","6070.6401","-7.6852","7.4422","91.6250","0.0001"
"37.600","38.9659","15","-0.5874","-0.0987","-0.0797","81.5374","-18.9347","639.7132","0.0203","0.1200","0.0328","42.83769699","-78.68798102","0.0000","0.0000","229.8470","0.1356","-0.4567","-1.1337","14.4508","-96.7250","-75.0469","79.0250","4.0151","6153.6401","-8.0063","7.1797","91.5825","0.0001"
"37.650","38.5638","15","-0.5549","-0.1945","-0.0727","80.3460","-17.9414","639.7417","0.0203","0.1200","0.0342","42.83769851","-78.68797075","0.0000","0.0000","230.3420","0.1520","-0.3638","-1.0604","22.4781","-131.6625","-86.7000","79.0250","4.0161","5992.3999","-8.8438","7.1797","91.6042","0.0001"
"37.700","38.3183","16","-0.5143","-0.2755","-0.0896","79.5697","-16.7259","639.6648","0.0203","0.1200","0.0365","42.83770009","-78.68796059","0.0000","0.0000","230.4500","0.2784","-0.2814","-1.0524","-4.9432","-119.1375","-73.2188","79.0250","4.0171","6097.2002","-9.4281","7.7211","91.6250","0.0001"
"37.750","38.0492","16","-0.4421","-0.3232","-0.0758","79.3444","-14.4922","639.6556","0.0202","0.1200","0.0418","42.83770155","-78.68795043","0.0000","0.0000","230.3330","0.3330","-0.2742","-1.0536","-2.9592","-14.8219","-15.6219","79.0250","4.0178","5898.9199","-6.9379","8.0000","91.6250","0.0001"
"37.800","37.6699","16","-0.3566","-0.3461","-0.0238","78.9383","-11.8018","639.6973","0.0200","0.1200","0.0508","42.83770307","-78.68794037","0.0000","0.0000","230.2250","0.3691","-0.3402","-1.1426","12.8719","-11.9187","-1.3922","79.0250","4.0158","5657.7998","-7.6453","8.0000","91.6250","0.0001"
"37.850","37.2624","16","-0.3229","-0.3604","0.0010","78.2027","-10.7956","639.7211","0.0200","0.1200","0.0549","42.83770470","-78.68793042","0.0000","0.0000","230.3420","0.3436","-0.3440","-1.1600","-3.8377","-92.1375","-31.8125","79.0250","4.0142","5567.3599","-8.8266","7.4586","91.5837","0.0001"
"37.900","36.7858","16","-0.2761","-0.3172","0.0063","77.3643","-9.3250","639.6953","0.0200","0.1200","0.0628","42.83770645","-78.68792081","0.0000","0.0000","230.4500","0.2099","-0.2588","-1.1429","-21.7547","17.4781","8.7430","79.0250","4.0162","5625.3999","-6.5664","7.1797","91.6038","0.0001"
"37.950","36.5801","16","-0.2222","-0.2849","0.0104","76.9810","-7.5755","639.6849","0.0200","0.1248","0.0769","42.83770822","-78.68791103","0.0000","0.0000","230.6840","0.1356","-0.2160","-1.1099","-19.8813","123.0500","36.7188","79.0250","4.0178","5703.8398","-5.4270","7.1797","91.6250","0.0001"
"38.000","36.3658","16","-0.1696","-0.2387","0.0113","76.7942","-5.8322","639.6557","0.0200","0.1300","0.0992","42.83770987","-78.68790144","0.0000","0.0000","230.9000","0.1595","-0.1874","-1.1347","-15.3594","67.7750","-5.9359","79.0250","4.0158","5658.7998","-5.4344","8.2625","91.6250","0.0001"
"38.050","36.0643","16","-0.1519","-0.2269","0.0187","76.6190","-5.2600","639.6647","0.0200","0.1300","0.1091","42.83771159","-78.68789193","0.0000","0.0000","230.8415","0.0905","-0.1289","-1.1141","-6.1820","-2.3219","-22.9031","79.0250","4.0141","5607.2002","-4.9504","7.7375","91.5837","0.0001"
"38.100","35.9009","16","-0.0942","-0.2185","0.0072","76.4659","-3.2837","639.6087","0.0200","0.1300","0.1740","42.83771327","-78.68788242","0.0000","0.0000","231.0215","0.2024","-0.0601","-1.1205","6.8221","13.9273","-9.3945","79.0250","4.0151","5597.7598","-5.5906","6.6357","91.6038","0.0001"
"38.150","35.6370","16","-0.0116","-0.2131","0.0160","76.3780","-0.4037","639.5662","0.0200","0.1300","1.4049","42.83771497","-78.68787304","0.0000","0.0000","231.3545","0.2208","0.0738","-1.0941","-6.9352","-56.7438","-26.3250","79.0250","4.0159","5465.0801","-6.9949","7.4409","91.6250","0.0001"
"38.200","35.3568","16","0.1026","-0.2108","0.0302","76.3493","3.6310","639.5924","0.0200","0.1300","0.1550","42.83771659","-78.68786380","0.0000","0.0000","231.5210","0.1561","0.1470","-1.0999","-32.1219","-31.4562","-19.9891","79.0250","4.0149","5464.0000","-5.4445","7.4586","91.6250","0.0001"
"38.250","35.2573","16","0.2317","-0.2087","0.0682","76.9982","8.2417","639.6482","0.0200","0.1300","0.0681","42.83771814","-78.68785441","0.0000","0.0000","231.6335","0.1843","0.1807","-1.1629","-21.2938","-24.7781","-22.6219","79.0250","4.0140","5386.2402","-4.1711","7.7211","91.6250","0.0001"
"38.300","34.8875","16","0.3049","-0.2536","0.0700","77.5092","10.9186","639.6136","0.0200","0.1300","0.0509","42.83771944","-78.68784529","0.0000","0.0000","231.8045","0.2266","0.2572","-1.2155","-8.4602","-35.5250","-32.9891","79.0250","4.0140","5290.5200","-4.3082","7.4586","91.6250","0.0001"
"38.350","34.5005","16","0.3506","-0.2848","0.0211","77.8812","12.6610","639.5141","0.0200","0.1300","0.0434","42.83772071","-78.68783633","0.0000","0.0000","232.0295","0.2673","0.3699","-1.1648","-15.4297","-17.7969","-31.9250","79.0250","4.0140","5218.8398","-4.3063","7.7211","91.5837","0.0001"
"38.400","34.1761","16","0.4276","-0.3238","-0.0332","78.6383","15.5839","639.4118","0.0200","0.1300","0.0349","42.83772189","-78.68782739","0.0000","0.0000","232.1960","0.2025","0.4742","-1.1467","-43.3937","-5.1172","-22.2844","79.0250","4.0140","5190.3999","-4.5188","8.5414","91.6038","0.0001"
"38.450","33.7755","16","0.5447","-0.3683","-0.0038","79.8762","20.0575","639.4412","0.0200","0.1300","0.0268","42.83772273","-78.68781852","0.0000","0.0000","232.3085","0.1655","0.5238","-1.1376","-28.3062","-7.3570","-18.2250","79.0250","4.0142","5092.1201","-1.3188","7.7375","91.6250","0.0001"
"38.500","33.4700","16","0.6362","-0.4120","-0.0037","81.5436","23.7207","639.4305","0.0200","0.1200","0.0225","42.83772335","-78.68780969","0.0000","0.0000","232.4795","0.1778","0.5719","-1.1694","-12.3156","63.2562","-16.9781","79.0250","4.0162","5026.2939","-2.4051","6.6357","91.5837","0.0001"
"38.550","32.9862","16","0.7143","-0.4440","-0.0611","82.2194","27.0017","639.3428","0.0200","0.1200","0.0194","42.83772398","-78.68780101","0.0000","0.0000","232.8800","0.1950","0.6218","-1.1442","5.1195","32.7500","-34.2250","79.0250","4.0180","4838.7002","-2.2408","7.9823","91.6038","0.0001"
"38.600","32.4686","16","0.7427","-0.4233","-0.0870","83.2975","28.4944","639.2671","0.0200","0.1200","0.0181","42.83772448","-78.68779246","0.0000","0.0000","233.3255","0.2333","0.6973","-1.1054","19.3188","-8.7461","-39.2875","79.0250","4.0180","4681.0000","-4.6711","8.8203","91.5837","0.0001"
"38.650","31.8658","16","0.7581","-0.3950","-0.0984","84.7679","29.5093","639.2264","0.0200","0.1200","0.0172","42.83772465","-78.68778411","0.0000","0.0000","233.4290","0.2431","0.7829","-1.0497","20.8312","-26.3625","-26.8000","79.0250","4.0179","4669.2998","-6.4285","7.7375","91.6038","0.0001"
"38.700","31.4356","16","0.7433","-0.3396","-0.0434","86.6779","29.3255","639.3223","0.0200","0.1200","0.0171","42.83772465","-78.68777574","0.0000","0.0000","233.3750","0.1895","0.7963","-1.0256","-7.8430","-16.3813","-17.6906","79.0250","4.0169","4727.1001","-7.9789","6.0943","91.6250","0.0001"
"38.750","31.0826","16","0.7222","-0.2867","-0.0268","88.5713","28.8286","639.3738","0.0200","0.1200","0.0172","42.83772446","-78.68776745","0.0000","0.0000","233.3750","0.0958","0.6698","-1.0445","-44.9250","-23.5938","-22.0438","79.0250","4.0159","4732.5000","-6.5281","7.7034","91.6250","0.0001"
"38.800","30.6553","16","0.6585","-0.2768","0.0277","89.9736","26.5539","639.4065","0.0200","0.1200","0.0184","42.83772413","-78.68775926","0.0000","0.0000","233.4335","-0.0034","0.4882","-1.1161","-51.3312","-24.5250","-21.2984","79.0250","4.0149","4686.8999","-3.4176","7.7375","91.6250","0.0001"
"38.850","30.4825","16","0.5838","-0.2952","0.0500","90.8908","23.7818","639.4262","0.0200","0.1200","0.0204","42.83772390","-78.68775105","0.0000","0.0000","233.6045","0.0460","0.4157","-1.1481","-24.7875","-14.1031","-18.9188","79.0250","4.0141","4636.8999","-1.2822","6.6357","91.6250","0.0001"
"38.900","30.5236","16","0.5266","-0.2811","0.0219","91.5188","21.6773","639.3806","0.0200","0.1123","0.0224","42.83772353","-78.68774283","0.0000","0.0000","233.8295","0.1171","0.4184","-1.1520","-19.2984","1.6695","-11.9570","79.0250","4.0151","4590.2002","-1.8883","6.8995","91.5837","0.0001"
"38.950","30.2593","16","0.4734","-0.3213","-0.0203","92.3947","19.6902","639.3153","0.0200","0.1200","0.0245","42.83772314","-78.68773472","0.0000","0.0000","234.2300","0.1644","0.4066","-1.1052","-8.0305","5.2348","-8.6734","79.0250","4.0160","4500.6001","-1.6037","7.7211","91.6038","0.0001"
"39.000","29.7648","16","0.4189","-0.3558","0.0080","93.2827","17.6334","639.3172","0.0200","0.1200","0.0269","42.83772268","-78.68772677","0.0000","0.0000","234.5585","0.1907","0.3655","-1.0804","13.1473","6.9858","7.6000","79.0250","4.0160","4478.7002","-1.8244","7.4586","91.6250","0.0001"
"39.050","29.0862","16","0.3146","-0.4312","-0.0036","94.4258","13.4203","639.3225","0.0200","0.1200","0.0345","42.83772196","-78.68771916","0.0000","0.0000","234.5540","0.2221","0.2980","-1.0643","19.9969","30.5656","18.1250","79.0250","4.0160","4389.5000","-2.9051","6.6357","91.5837","0.0001"
"39.100","28.4461","16","0.2593","-0.4880","0.0271","94.8753","11.2469","639.3669","0.0200","0.1177","0.0403","42.83772136","-78.68771171","0.0000","0.0000","234.4415","0.2599","0.2361","-1.0537","11.7828","42.8469","10.3930","79.0250","4.0160","4326.7998","-4.1527","6.8995","91.5625","0.0001"
"39.150","27.7636","16","0.2639","-0.5235","0.0394","95.5474","11.6755","639.3563","0.0200","0.1147","0.0378","42.83772071","-78.68770450","0.0000","0.0000","234.4460","0.2092","0.1605","-1.0829","10.9234","38.1875","-5.4803","79.0250","4.0155","4200.0000","-4.7805","7.7211","91.5625","0.0001"
"39.200","27.2602","16","0.2845","-0.5105","0.0322","96.3270","12.8400","639.3305","0.0198","0.1200","0.0338","42.83771992","-78.68769730","0.0000","0.0000","234.4415","0.2706","0.0756","-1.0738","24.8000","22.4984","-13.6211","79.0250","4.0115","4124.7998","-5.3492","8.0000","91.6038","0.0001"
"39.250","26.9059","16","0.2168","-0.4671","0.1096","96.3590","9.9821","639.4030","0.0197","0.1103","0.0429","42.83771929","-78.68769013","0.0000","0.0000","234.4460","0.2284","-0.0017","-1.1264","39.3750","18.5719","2.1351","79.0250","4.0085","4085.3999","-6.7883","6.9146","91.6250","0.0001"
"39.300","26.3329","16","0.0050","-0.4392","0.1497","96.3765","0.2141","639.4168","0.0197","0.1100","1.9574","42.83771865","-78.68768323","0.0000","0.0000","234.6755","0.1250","-0.0801","-1.1360","39.8594","5.4951","12.3930","79.0250","4.0125","3990.2000","-8.5875","5.8141","91.5837","0.0001"
"39.350","25.9055","16","-0.2313","-0.3958","0.1498","96.2980","-11.0813","639.4415","0.0197","0.1147","0.0372","42.83771798","-78.68767635","0.0000","0.0000","234.9545","0.1897","-0.1859","-1.0981","44.3250","18.3031","16.4906","79.0250","4.0160","3985.3000","-10.3391","6.0766","91.6038","0.0001"
"39.400","25.5210","16","-0.4291","-0.3408","0.1879","95.6304","-20.8587","639.4794","0.0197","0.1128","0.0195","42.83771753","-78.68766944","0.0000","0.0000","235.0625","0.1693","-0.2702","-1.1359","81.0813","-1.1405","17.0477","79.0250","4.0160","3920.1001","-11.4281","7.4409","91.6250","0.0001"
"39.450","25.2093","16","-0.5700","-0.3514","0.1968","94.7134","-28.0917","639.4861","0.0197","0.1100","0.0143","42.83771724","-78.68766272","0.0000","0.0000","235.0625","0.2005","-0.4038","-1.0267","92.2875","9.2742","36.2906","79.0250","4.0159","3875.5000","-16.2594","7.4586","91.5837","0.0001"
"39.500","24.8604","16","-0.6892","-0.4454","0.1346","93.1889","-34.5309","639.3655","0.0197","0.1100","0.0115","42.83771708","-78.68765601","0.0000","0.0000","234.9455","0.2105","-0.5739","-1.0167","176.5000","20.1328","84.6562","79.0250","4.0149","3872.5000","-17.9000","6.6357","91.5625","0.0001"
"39.550","24.4579","16","-0.7701","-0.5118","0.1123","90.5900","-39.3839","639.3617","0.0197","0.1100","0.0099","42.83771730","-78.68764948","0.0000","0.0000","234.9545","0.2790","-0.7187","-1.0440","330.8000","44.2562","99.6875","79.0250","4.0140","3868.7000","-28.2953","6.3555","91.6038","0.0001"
"39.600","23.9401","16","-0.7621","-0.5166","0.1261","86.4513","-39.8933","639.3620","0.0197","0.1390","0.0096","42.83771796","-78.68764305","0.0000","0.0000","235.1795","0.3827","-0.5811","-1.0469","385.4750","80.9000","91.6000","79.0250","4.0140","3706.0000","-44.4313","5.8141","91.5837","0.0001"
"39.650","23.1906","16","-0.6860","-0.4841","0.1497","83.9803","-36.7983","639.3246","0.0197","0.1500","0.0100","42.83771874","-78.68763702","0.0000","0.0000","235.3460","0.5097","-0.2450","-0.8627","221.3250","96.2000","57.0875","79.0250","4.0141","3623.0000","-63.3094","3.3644","91.6038","0.0001"
"39.700","22.3745","16","-0.6426","-0.4129","0.1511","83.4607","-35.2637","639.3395","0.0197","0.1577","0.0101","42.83771916","-78.68763108","0.0000","0.0000","235.5170","0.5573","-0.0782","-0.5634","76.1312","109.1125","19.7016","79.0250","4.0151","3446.3000","-63.5375","4.3972","91.6250","0.0001"
"39.750","21.7344","15","-0.6381","-0.3097","0.1871","83.1731","-35.7224","639.3448","0.0197","0.1500","0.0097","42.83771967","-78.68762544","0.0000","0.0000","235.6835","0.3022","-0.0320","-0.4542","87.5625","85.4000","16.4312","79.0250","4.0159","3506.7000","-63.2031","5.3750","91.5813","0.0001"
"39.800","21.2682","15","-0.6170","-0.2873","0.1861","81.8881","-35.0621","639.3618","0.0197","0.1573","0.0097","42.83772042","-78.68761976","0.0000","0.0000","235.6790","-0.0143","0.1582","-0.4079","26.0641","57.5875","7.9000","79.0250","4.0149","3782.5000","-65.9375","5.3750","91.6062","0.0001"
"39.850","20.8845","15","-0.5933","-0.3003","0.2377","79.4154","-34.2238","639.3778","0.0197","0.1698","0.0097","42.83772154","-78.68761431","0.0000","0.0000","235.6250","-0.2098","0.4470","-0.4819","-230.8250","44.0938","-17.3234","79.0250","4.0140","3779.8999","-62.5094","7.2562","91.5813","0.0001"
